phase,absmag,is_extrapolated,source_name,band,magsys,peak_abs_mag_input,phase_zero,native_phase_min,native_phase_max,peak_phase_original
-30.0,9.16447356780835,False,nugent-sn2p,bessellv,ab,-16.7,peak_in_selected_band,-30.059345202373805,103.27398813095952,11.011726154754758
-29.9,9.16447356780835,False,nugent-sn2p,bessellv,ab,-16.7,peak_in_selected_band,-30.059345202373805,103.27398813095952,11.011726154754758
-29.799999999999997,9.16447356780835,False,nugent-sn2p,bessellv,ab,-16.7,peak_in_selected_band,-30.059345202373805,103.27398813095952,11.011726154754758
-29.699999999999996,9.16447356780835,False,nugent-sn2p,bessellv,ab,-16.7,peak_in_selected_band,-30.059345202373805,103.27398813095952,11.011726154754758
-29.599999999999994,9.16447356780835,False,nugent-sn2p,bessellv,ab,-16.7,peak_in_selected_band,-30.059345202373805,103.27398813095952,11.011726154754758
-29.499999999999993,9.16447356780835,False,nugent-sn2p,bessellv,ab,-16.7,peak_in_selected_band,-30.059345202373805,103.27398813095952,11.011726154754758
-29.39999999999999,9.16447356780835,False,nugent-sn2p,bessellv,ab,-16.7,peak_in_selected_band,-30.059345202373805,103.27398813095952,11.011726154754758
-29.29999999999999,9.16447356780835,False,nugent-sn2p,bessellv,ab,-16.7,peak_in_selected_band,-30.059345202373805,103.27398813095952,11.011726154754758
-29.19999999999999,9.16447356780835,False,nugent-sn2p,bessellv,ab,-16.7,peak_in_selected_band,-30.059345202373805,103.27398813095952,11.011726154754758
-29.099999999999987,9.16447356780835,False,nugent-sn2p,bessellv,ab,-16.7,peak_in_selected_band,-30.059345202373805,103.27398813095952,11.011726154754758
-28.999999999999986,9.16447356780835,False,nugent-sn2p,bessellv,ab,-16.7,peak_in_selected_band,-30.059345202373805,103.27398813095952,11.011726154754758
-28.899999999999984,9.16447356780835,False,nugent-sn2p,bessellv,ab,-16.7,peak_in_selected_band,-30.059345202373805,103.27398813095952,11.011726154754758
-28.799999999999983,9.16447356780835,False,nugent-sn2p,bessellv,ab,-16.7,peak_in_selected_band,-30.059345202373805,103.27398813095952,11.011726154754758
-28.69999999999998,9.16447356780835,False,nugent-sn2p,bessellv,ab,-16.7,peak_in_selected_band,-30.059345202373805,103.27398813095952,11.011726154754758
-28.59999999999998,9.16447356780835,False,nugent-sn2p,bessellv,ab,-16.7,peak_in_selected_band,-30.059345202373805,103.27398813095952,11.011726154754758
-28.49999999999998,9.16447356780835,False,nugent-sn2p,bessellv,ab,-16.7,peak_in_selected_band,-30.059345202373805,103.27398813095952,11.011726154754758
-28.399999999999977,9.16447356780835,False,nugent-sn2p,bessellv,ab,-16.7,peak_in_selected_band,-30.059345202373805,103.27398813095952,11.011726154754758
-28.299999999999976,9.16447356780835,False,nugent-sn2p,bessellv,ab,-16.7,peak_in_selected_band,-30.059345202373805,103.27398813095952,11.011726154754758
-28.199999999999974,9.16447356780835,False,nugent-sn2p,bessellv,ab,-16.7,peak_in_selected_band,-30.059345202373805,103.27398813095952,11.011726154754758
-28.099999999999973,9.16447356780835,False,nugent-sn2p,bessellv,ab,-16.7,peak_in_selected_band,-30.059345202373805,103.27398813095952,11.011726154754758
